Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
48,9,16,56,32,35,2560,0,29,29,104,-8,5497,977.567703149508,455.26165545984,0.0,1.0439999999999998,1.0439999999999998,2,3
54,10,21,63,29,36,2600,0,41,41,117,-9,5526,982.724964090264,462.3751188264,0.0,1.476,1.476,2,4
60,11,22,70,27,36,2600,303,44,51,130,-10,5553,987.526551862692,462.3751188264,41.164714285671,1.5839999999999999,1.8359999999999999,2,4
65,13,25,76,26,36,2600,606,34,68,141,-11,5579,992.150303050956,462.3751188264,82.329428571342,1.224,2.448,2,4
68,14,30,83,28,36,2600,909,16,69,151,-15,5607,997.129727407548,462.3751188264,123.49414285701302,0.576,2.484,2,4
71,16,36,91,27,36,2600,1212,15,77,162,-20,5634,1001.931315179976,462.3751188264,164.658857142684,0.5399999999999999,2.772,2,4
76,17,46,103,26,36,2600,1515,15,83,179,-27,5660,1006.55506636824,462.3751188264,205.82357142835502,0.5399999999999999,2.988,2,4
77,15,55,113,25,36,2600,1818,18,88,190,-36,5685,1011.00098097234,462.3751188264,246.98828571402603,0.6479999999999999,3.1679999999999997,2,4
76,13,72,120,25,36,2600,2121,12,94,196,-44,5710,1015.44689557644,462.3751188264,288.15299999969704,0.43199999999999994,3.384,2,4
69,9,99,121,24,36,2600,2424,18,98,190,-52,5734,1019.714973596376,462.3751188264,329.317714285368,0.6479999999999999,3.5279999999999996,2,4
63,7,132,122,24,36,2600,2727,15,103,185,-59,5758,1023.983051616312,462.3751188264,370.482428571039,0.5399999999999999,3.7079999999999997,2,4
56,4,175,123,24,36,2600,3030,15,105,179,-67,5782,1028.251129636248,462.3751188264,411.64714285671005,0.5399999999999999,3.78,2,4
56,4,217,127,25,36,2600,3108,12,103,183,-71,5807,1032.697044240348,462.3751188264,422.243999999556,0.43199999999999994,3.7079999999999997,2,4
48,2,259,131,25,36,2600,3108,18,97,179,-83,5832,1037.142958844448,462.3751188264,422.243999999556,0.6479999999999999,3.4919999999999995,2,4
39,3,312,134,25,36,2600,3108,24,93,173,-95,5857,1041.588873448548,462.3751188264,422.243999999556,0.8639999999999999,3.348,2,4
28,5,369,135,25,36,2600,3108,32,86,163,-107,5882,1046.034788052648,462.3751188264,422.243999999556,1.152,3.0959999999999996,2,4
18,5,439,134,26,36,2600,3108,29,82,152,-116,5908,1050.658539240912,462.3751188264,422.243999999556,1.0439999999999998,2.952,2,4
14,5,538,131,26,36,2600,3108,31,81,145,-117,5934,1055.282290429176,462.3751188264,422.243999999556,1.1159999999999999,2.916,2,4
6,5,599,121,25,36,2600,3108,34,85,127,-115,5959,1059.728205033276,462.3751188264,422.243999999556,1.224,3.0599999999999996,2,4
6,4,569,110,25,36,2600,3108,33,87,116,-104,5984,1064.174119637376,462.3751188264,422.243999999556,1.188,3.1319999999999997,2,4
4,3,509,96,26,36,2600,3108,24,89,100,-92,6010,1068.79787082564,462.3751188264,422.243999999556,0.8639999999999999,3.2039999999999997,2,4
3,4,466,76,25,36,2600,3108,25,96,79,-73,6035,1073.24378542974,462.3751188264,422.243999999556,0.8999999999999999,3.4559999999999995,2,4
2,4,429,61,26,36,2600,3108,22,93,63,-59,6061,1077.867536618004,462.3751188264,422.243999999556,0.7919999999999999,3.348,2,4
5,7,337,46,25,36,2600,3108,26,96,51,-41,6086,1082.313451222104,462.3751188264,422.243999999556,0.9359999999999999,3.4559999999999995,2,4
8,11,332,31,26,36,2600,2805,29,87,39,-23,6112,1086.937202410368,462.3751188264,381.07928571388504,1.0439999999999998,3.1319999999999997,2,4
7,18,307,16,26,36,2600,2502,39,76,23,-9,6138,1091.560953598632,462.3751188264,339.91457142821406,1.404,2.7359999999999998,2,4
9,33,267,7,27,36,2600,2199,45,63,16,2,6165,1096.36254137106,462.3751188264,298.749857142543,1.6199999999999999,2.268,2,4
7,45,225,5,26,36,2600,1896,57,58,12,2,6191,1100.986292559324,462.3751188264,257.58514285687204,2.052,2.0879999999999996,2,4
6,59,186,5,25,36,2600,1593,71,51,11,1,6216,1105.432207163424,462.3751188264,216.42042857120103,2.5559999999999996,1.8359999999999999,2,4
7,77,156,7,27,36,2600,1290,70,38,14,0,6243,1110.233794935852,462.3751188264,175.25571428553002,2.52,1.3679999999999999,2,4
5,84,135,7,26,36,2600,987,76,38,12,-2,6269,1114.857546124116,462.3751188264,134.090999999859,2.7359999999999998,1.3679999999999999,2,4
8,95,125,8,26,36,2600,684,73,41,16,0,6295,1119.48129731238,462.3751188264,92.92628571418801,2.6279999999999997,1.476,2,4
6,94,117,7,25,36,2600,381,74,48,13,-1,6320,1123.92721191648,462.3751188264,51.761571428517,2.6639999999999997,1.7279999999999998,2,4
6,96,117,9,26,36,2320,78,54,31,15,-3,6346,1128.550963104744,412.58087526048,10.596857142846002,1.944,1.1159999999999999,2,4
5,95,118,8,26,36,2040,0,29,22,13,-3,6372,1133.174714293008,362.78663169456,0.0,1.0439999999999998,0.7919999999999999,2,4
5,94,122,8,22,36,2000,0,36,38,13,-3,6394,1137.087119144616,355.673168328,0.0,1.2959999999999998,1.3679999999999999,2,4
7,88,128,9,21,20,2000,0,36,44,16,-2,6415,1140.82168741206,355.673168328,0.0,1.2959999999999998,1.5839999999999999,1,4
7,86,128,9,21,20,2280,0,42,60,16,-2,6436,1144.556255679504,405.46741189392,0.0,1.5119999999999998,2.1599999999999997,1,4
8,85,129,8,22,20,2560,0,53,73,16,0,6458,1148.468660531112,455.26165545984,0.0,1.908,2.6279999999999997,1,4
6,86,130,9,24,20,2840,0,68,76,15,-3,6482,1152.736738551048,505.05589902576,0.0,2.448,2.7359999999999998,1,4
7,91,126,9,24,20,3120,0,85,95,16,-2,6506,1157.004816570984,554.85014259168,0.0,3.0599999999999996,3.42,1,4
6,93,123,9,26,20,3400,0,102,100,15,-3,6532,1161.628567759248,604.6443861576,0.0,3.6719999999999997,3.5999999999999996,1,4
7,97,117,11,30,20,3680,0,105,98,18,-4,6562,1166.963665284168,654.43862972352,0.0,3.78,3.5279999999999996,1,4
8,98,111,11,32,20,3960,0,120,105,19,-3,6594,1172.654435977416,704.23287328944,0.0,4.319999999999999,3.78,1,4
8,98,106,11,36,20,4240,0,126,105,19,-3,6630,1179.05655300732,754.02711685536,0.0,4.536,3.78,1,4
9,99,104,11,38,20,4520,0,133,121,20,-2,6668,1185.814343205552,803.82136042128,0.0,4.787999999999999,4.356,1,4
9,102,106,10,42,20,4800,0,133,128,19,-1,6710,1193.28347974044,853.6156039872,0.0,4.787999999999999,4.608,1,4
10,98,100,10,45,20,5080,0,133,134,20,0,6755,1201.28612602782,903.40984755312,0.0,4.787999999999999,4.824,1,4
13,97,95,11,49,20,5360,0,134,138,24,2,6804,1210.000118651856,953.20409111904,0.0,4.824,4.968,1,4
10,88,81,11,53,20,5640,0,148,128,21,-1,6857,1219.425457612548,1002.99833468496,0.0,5.327999999999999,4.608,1,4
13,39,37,13,53,20,5920,0,163,147,26,0,6910,1228.85079657324,1052.79257825088,0.0,5.867999999999999,5.292,1,4
13,7,15,12,54,20,5640,0,140,139,25,1,6964,1238.453972118096,1002.99833468496,0.0,5.04,5.004,1,4
17,5,8,14,56,20,5360,0,111,123,31,3,7020,1248.41282083128,953.20409111904,0.0,3.9959999999999996,4.428,1,4
17,4,8,15,56,20,5080,0,91,109,32,2,7076,1258.371669544464,903.40984755312,0.0,3.276,3.9239999999999995,1,4
22,5,8,17,53,20,4800,0,89,105,39,5,7129,1267.797008505156,853.6156039872,0.0,3.2039999999999997,3.78,1,4
22,5,8,19,51,20,4520,0,82,91,41,3,7180,1276.86667429752,803.82136042128,0.0,2.952,3.276,1,4
32,7,8,26,49,20,4240,0,79,73,58,6,7229,1285.580666921556,754.02711685536,0.0,2.844,2.6279999999999997,1,4
36,8,9,30,47,20,3960,0,68,61,66,6,7276,1293.938986377264,704.23287328944,0.0,2.448,2.1959999999999997,1,4
38,9,9,34,43,20,3680,0,64,57,72,4,7319,1301.585959496316,654.43862972352,0.0,2.304,2.052,1,4
48,10,9,40,40,20,3400,0,60,53,88,8,7359,1308.699422862876,604.6443861576,0.0,2.1599999999999997,1.908,1,4
52,13,11,44,39,20,3120,0,49,35,96,8,7398,1315.635049645272,554.85014259168,0.0,1.7639999999999998,1.26,1,4
57,14,13,49,36,20,2840,0,37,31,106,8,7434,1322.037166675176,505.05589902576,0.0,1.3319999999999999,1.1159999999999999,1,4
65,18,17,55,34,20,2560,0,19,24,120,10,7468,1328.083610536752,455.26165545984,0.0,0.6839999999999999,0.8639999999999999,1,4
74,20,19,63,30,4,2600,0,29,44,137,11,7498,1333.418708061672,462.3751188264,0.0,1.0439999999999998,1.5839999999999999,0,4
83,24,23,69,26,4,2600,-303,47,53,152,14,7524,1338.042459249936,462.3751188264,-41.164714285671,1.692,1.908,0,4
89,27,25,76,27,4,2600,-606,61,32,165,13,7551,1342.844047022364,462.3751188264,-82.329428571342,2.1959999999999997,1.152,0,4
91,29,30,82,28,4,2600,-909,67,17,173,9,7579,1347.823471378956,462.3751188264,-123.49414285701302,2.412,0.612,0,4
103,36,35,89,26,4,2600,-1212,86,11,192,14,7605,1352.44722256722,462.3751188264,-164.658857142684,3.0959999999999996,0.39599999999999996,0,4
114,41,34,92,26,4,2600,-1515,91,6,206,22,7631,1357.070973755484,462.3751188264,-205.82357142835502,3.276,0.21599999999999997,0,4
134,53,33,93,24,4,2600,-1818,100,13,227,41,7655,1361.33905177542,462.3751188264,-246.98828571402603,3.5999999999999996,0.46799999999999997,0,4
155,69,31,93,25,4,2600,-2121,95,12,248,62,7680,1365.78496637952,462.3751188264,-288.15299999969704,3.42,0.43199999999999994,0,4
185,96,25,89,24,4,2600,-2424,100,16,274,96,7704,1370.053044399456,462.3751188264,-329.317714285368,3.5999999999999996,0.576,0,4
207,125,20,87,24,4,2600,-2727,97,21,294,120,7728,1374.321122419392,462.3751188264,-370.482428571039,3.4919999999999995,0.7559999999999999,0,4
212,161,14,76,25,4,2600,-3030,99,14,288,136,7753,1378.767037023492,462.3751188264,-411.64714285671005,3.5639999999999996,0.504,0,4
215,204,13,66,24,4,2600,-3108,103,19,281,149,7777,1383.035115043428,462.3751188264,-422.243999999556,3.7079999999999997,0.6839999999999999,0,4
221,251,20,63,25,4,2600,-3108,96,20,284,158,7802,1387.481029647528,462.3751188264,-422.243999999556,3.4559999999999995,0.72,0,4
233,302,27,57,25,4,2600,-3108,93,24,290,176,7827,1391.926944251628,462.3751188264,-422.243999999556,3.348,0.8639999999999999,0,4
240,349,25,48,25,4,2600,-3108,94,24,288,192,7852,1396.372858855728,462.3751188264,-422.243999999556,3.384,0.8639999999999999,0,4
249,396,29,39,26,4,2600,-3108,85,26,288,210,7878,1400.996610043992,462.3751188264,-422.243999999556,3.0599999999999996,0.9359999999999999,0,4
251,456,35,29,26,4,2600,-3108,84,27,280,222,7904,1405.620361232256,462.3751188264,-422.243999999556,3.0239999999999996,0.972,0,4
248,514,37,21,27,4,2600,-3108,82,21,269,227,7931,1410.421949004684,462.3751188264,-422.243999999556,2.952,0.7559999999999999,0,4
239,515,31,15,25,4,2600,-3108,91,27,254,224,7956,1414.867863608784,462.3751188264,-422.243999999556,3.276,0.972,0,4
228,481,30,13,25,4,2600,-3108,93,26,241,215,7981,1419.313778212884,462.3751188264,-422.243999999556,3.348,0.9359999999999999,0,4
212,438,28,17,26,4,2600,-3108,88,25,229,195,8007,1423.937529401148,462.3751188264,-422.243999999556,3.1679999999999997,0.8999999999999999,0,4
193,404,27,24,26,4,2600,-3108,88,24,217,169,8033,1428.561280589412,462.3751188264,-422.243999999556,3.1679999999999997,0.8639999999999999,0,4
159,345,27,22,25,4,2600,-3108,96,24,181,137,8058,1433.007195193512,462.3751188264,-422.243999999556,3.4559999999999995,0.8639999999999999,0,4
125,318,21,23,26,4,2600,-2805,84,30,148,102,8084,1437.630946381776,462.3751188264,-381.07928571388504,3.0239999999999996,1.0799999999999998,0,4
97,331,19,27,26,4,2600,-2502,73,40,124,70,8110,1442.25469757004,462.3751188264,-339.91457142821406,2.6279999999999997,1.44,0,4
69,312,18,34,26,4,2600,-2199,65,48,103,35,8136,1446.878448758304,462.3751188264,-298.749857142543,2.34,1.7279999999999998,0,4
43,284,16,37,26,4,2600,-1896,59,55,80,6,8162,1451.502199946568,462.3751188264,-257.58514285687204,2.1239999999999997,1.9799999999999998,0,4
26,254,14,38,26,4,2600,-1593,51,63,64,-12,8188,1456.125951134832,462.3751188264,-216.42042857120103,1.8359999999999999,2.268,0,4
20,227,12,38,26,4,2600,-1290,44,70,58,-18,8214,1460.749702323096,462.3751188264,-175.25571428553002,1.5839999999999999,2.52,0,4
26,204,12,37,26,4,2600,-987,43,70,63,-11,8240,1465.37345351136,462.3751188264,-134.090999999859,1.5479999999999998,2.52,0,4
38,195,13,38,26,4,2600,-684,44,70,76,0,8266,1469.997204699624,462.3751188264,-92.92628571418801,1.5839999999999999,2.52,0,4
47,185,11,40,26,4,2600,-381,45,68,87,7,8292,1474.620955887888,462.3751188264,-51.761571428517,1.6199999999999999,2.448,0,4
53,186,14,43,26,4,2320,-78,30,53,96,10,8318,1479.244707076152,412.58087526048,-10.596857142846002,1.0799999999999998,1.908,0,4
55,194,16,46,24,4,2040,0,26,38,101,9,8342,1483.512785096088,362.78663169456,0.0,0.9359999999999999,1.3679999999999999,0,4
53,197,19,49,22,4,2000,0,36,38,102,4,8364,1487.425189947696,355.673168328,0.0,1.2959999999999998,1.3679999999999999,0,4
54,208,23,57,22,5,2000,0,38,34,111,-3,8386,1491.337594799304,355.673168328,0.0,1.3679999999999999,1.224,0,5
55,213,23,60,21,5,2000,-303,50,28,115,-5,8407,1495.072163066748,355.673168328,-41.164714285671,1.7999999999999998,1.008,0,5
54,221,26,64,20,5,2000,-606,66,18,118,-10,8427,1498.628894750028,355.673168328,-82.329428571342,2.376,0.6479999999999999,0,5
58,215,27,68,20,5,2000,-909,74,11,126,-10,8447,1502.185626433308,355.673168328,-123.49414285701302,2.6639999999999997,0.39599999999999996,0,5
71,208,27,69,20,5,2000,-1212,80,4,140,2,8467,1505.742358116588,355.673168328,-164.658857142684,2.88,0.144,0,5
90,195,28,68,19,5,2000,-1515,85,7,158,22,8486,1509.121253215704,355.673168328,-205.82357142835502,3.0599999999999996,0.252,0,5
102,167,25,66,19,5,2000,-1818,89,5,168,36,8505,1512.50014831482,355.673168328,-246.98828571402603,3.2039999999999997,0.18,0,5
107,133,20,63,19,5,2000,-2121,87,7,170,44,8524,1515.879043413936,355.673168328,-288.15299999969704,3.1319999999999997,0.252,0,5
122,100,16,61,19,5,2000,-2424,86,10,183,61,8543,1519.257938513052,355.673168328,-329.317714285368,3.0959999999999996,0.36,0,5
139,78,10,56,19,5,2000,-2727,86,10,195,83,8562,1522.636833612168,355.673168328,-370.482428571039,3.0959999999999996,0.36,0,5
144,103,8,53,19,5,2000,-3030,91,7,197,91,8581,1526.015728711284,355.673168328,-411.64714285671005,3.276,0.252,0,5
137,109,4,48,19,5,2000,-3108,91,8,185,89,8600,1529.3946238104,355.673168328,-422.243999999556,3.276,0.288,0,5
133,118,2,40,20,5,2000,-3108,86,6,173,93,8620,1532.95135549368,355.673168328,-422.243999999556,3.0959999999999996,0.21599999999999997,0,5
133,141,0,37,20,5,2000,-3108,81,12,170,96,8640,1536.50808717696,355.673168328,-422.243999999556,2.916,0.43199999999999994,0,5
131,168,1,29,20,5,2000,-3108,77,15,160,102,8660,1540.06481886024,355.673168328,-422.243999999556,2.772,0.5399999999999999,0,5
129,196,0,24,20,5,2000,-3108,74,18,153,105,8680,1543.62155054352,355.673168328,-422.243999999556,2.6639999999999997,0.6479999999999999,0,5
122,232,1,17,20,5,2000,-3108,73,20,139,105,8700,1547.1782822268,355.673168328,-422.243999999556,2.6279999999999997,0.72,0,5
112,289,0,11,21,5,2000,-3108,71,13,123,101,8721,1550.912850494244,355.673168328,-422.243999999556,2.5559999999999996,0.46799999999999997,0,5
103,304,1,8,20,5,2000,-3108,76,15,111,95,8741,1554.469582177524,355.673168328,-422.243999999556,2.7359999999999998,0.5399999999999999,0,5
89,264,4,4,19,5,2000,-3108,82,17,93,85,8760,1557.84847727664,355.673168328,-422.243999999556,2.952,0.612,0,5
77,232,4,3,21,5,2000,-3108,76,8,80,74,8781,1561.583045544084,355.673168328,-422.243999999556,2.7359999999999998,0.288,0,5
65,207,5,2,20,5,2000,-3108,81,10,67,63,8801,1565.139777227364,355.673168328,-422.243999999556,2.916,0.36,0,5
53,188,11,1,19,5,2000,-3108,85,14,54,52,8820,1568.51867232648,355.673168328,-422.243999999556,3.0599999999999996,0.504,0,5
34,166,24,1,21,5,2000,-2805,71,13,35,33,8841,1572.253240593924,355.673168328,-381.07928571388504,2.5559999999999996,0.46799999999999997,0,5
22,134,41,0,20,5,2000,-2502,66,25,22,22,8861,1575.809972277204,355.673168328,-339.91457142821406,2.376,0.8999999999999999,0,5
11,122,68,1,20,5,2000,-2199,53,38,12,10,8881,1579.366703960484,355.673168328,-298.749857142543,1.908,1.3679999999999999,0,5
7,108,106,1,21,5,2000,-1896,42,41,8,6,8902,1583.101272227928,355.673168328,-257.58514285687204,1.5119999999999998,1.476,0,5
1,94,136,1,20,5,2000,-1593,37,53,2,0,8922,1586.658003911208,355.673168328,-216.42042857120103,1.3319999999999999,1.908,0,5
2,82,166,1,20,5,2000,-1290,32,58,3,1,8942,1590.214735594488,355.673168328,-175.25571428553002,1.152,2.0879999999999996,0,5
2,73,184,1,20,5,2000,-987,29,61,3,1,8962,1593.771467277768,355.673168328,-134.090999999859,1.0439999999999998,2.1959999999999997,0,5
1,66,195,1,20,5,2000,-684,30,60,2,0,8982,1597.328198961048,355.673168328,-92.92628571418801,1.0799999999999998,2.1599999999999997,0,5
1,63,200,1,20,5,2000,-381,32,58,2,0,9002,1600.884930644328,355.673168328,-51.761571428517,1.152,2.0879999999999996,0,5
1,66,202,1,20,5,2000,-78,36,54,2,0,9022,1604.441662327608,355.673168328,-10.596857142846002,1.2959999999999998,1.944,0,5
1,68,198,1,19,5,2000,0,45,53,2,0,9041,1607.820557426724,355.673168328,0.0,1.6199999999999999,1.908,0,5
2,70,192,2,21,5,2000,0,41,43,4,0,9062,1611.555125694168,355.673168328,0.0,1.476,1.5479999999999998,0,5
1,74,183,0,20,21,2000,0,41,49,1,1,9082,1615.111857377448,355.673168328,0.0,1.476,1.7639999999999998,1,5
2,77,175,1,20,21,2280,0,53,60,3,1,9102,1618.668589060728,405.46741189392,0.0,1.908,2.1599999999999997,1,5
2,78,167,0,21,21,2560,0,68,70,2,2,9123,1622.403157328172,455.26165545984,0.0,2.448,2.52,1,5
2,80,162,1,22,21,2840,0,85,80,3,1,9145,1626.31556217978,505.05589902576,0.0,3.0599999999999996,2.88,1,5
1,83,155,1,24,21,3120,0,95,92,2,0,9169,1630.583640199716,554.85014259168,0.0,3.42,3.312,1,5
2,85,150,1,27,21,3400,0,105,97,3,1,9196,1635.385227972144,604.6443861576,0.0,3.78,3.4919999999999995,1,5
1,88,146,2,30,21,3680,0,110,99,3,-1,9226,1640.720325497064,654.43862972352,0.0,3.9599999999999995,3.5639999999999996,1,5
0,91,144,2,33,21,3960,0,115,109,2,-2,9259,1646.588932774476,704.23287328944,0.0,4.14,3.9239999999999995,1,5
4,89,141,0,35,21,4240,0,122,123,4,4,9294,1652.813213220216,754.02711685536,0.0,4.3919999999999995,4.428,1,5
2,90,137,1,39,21,4520,0,124,128,3,1,9333,1659.748840002612,803.82136042128,0.0,4.4639999999999995,4.608,1,5
3,91,136,0,43,21,4800,0,126,133,3,3,9376,1667.395813121664,853.6156039872,0.0,4.536,4.787999999999999,1,5
1,92,133,0,46,21,5080,0,127,137,1,1,9422,1675.576295993208,903.40984755312,0.0,4.572,4.9319999999999995,1,5
2,92,128,0,48,21,5360,0,139,145,2,2,9470,1684.11245203308,953.20409111904,0.0,5.004,5.22,1,5
1,96,130,1,52,21,5640,0,145,144,2,0,9522,1693.359954409608,1002.99833468496,0.0,5.22,5.183999999999999,1,5
3,94,131,0,57,21,5920,0,150,135,3,3,9579,1703.496639706956,1052.79257825088,0.0,5.3999999999999995,4.859999999999999,1,5
3,90,130,0,54,21,6200,0,177,164,3,3,9633,1713.099815251812,1102.5868218168,0.0,6.372,5.904,1,5
3,95,132,0,57,21,6480,0,174,176,3,3,9690,1723.23650054916,1152.38106538272,0.0,6.263999999999999,6.335999999999999,1,5
1,93,131,1,61,21,6760,0,172,184,2,0,9751,1734.084532183164,1202.17530894864,0.0,6.191999999999999,6.624,1,5
0,84,129,0,65,21,7040,0,172,190,0,0,9816,1745.643910153824,1251.96955251456,0.0,6.191999999999999,6.84,1,5
2,85,145,0,68,21,7320,0,181,194,2,2,9884,1757.736797876976,1301.76379608048,0.0,6.515999999999999,6.983999999999999,1,5
1,87,151,0,74,21,7600,0,182,183,1,1,9958,1770.896705105112,1351.5580396464,0.0,6.552,6.587999999999999,1,5
2,85,150,0,73,21,7880,0,203,195,2,2,10031,1783.878775749084,1401.35228321232,0.0,7.308,7.02,1,5
2,84,152,1,75,21,8160,0,211,208,3,1,10106,1797.216519561384,1451.14652677824,0.0,7.595999999999999,7.4879999999999995,1,5
0,80,147,1,79,21,8440,0,210,215,1,-1,10185,1811.26560971034,1500.94077034416,0.0,7.56,7.739999999999999,1,5
0,81,150,1,81,21,8720,0,213,232,1,-1,10266,1825.670373027624,1550.73501391008,0.0,7.667999999999999,8.351999999999999,1,5
0,79,155,1,85,21,8900,0,210,231,1,-1,10351,1840.786482681564,1582.7455990596,0.0,7.56,8.315999999999999,1,5
0,77,155,0,88,21,8900,0,205,217,0,0,10439,1856.436102087996,1582.7455990596,0.0,7.379999999999999,7.811999999999999,1,5
1,80,156,1,92,21,8900,0,193,199,2,0,10531,1872.797067831084,1582.7455990596,0.0,6.9479999999999995,7.164,1,5
0,78,152,0,88,21,8900,0,209,212,0,0,10619,1888.446687237516,1582.7455990596,0.0,7.523999999999999,7.632,1,5
