Front Left,Left Angle,Right Angle,Front Right,edgeLeftFast,edgeLeftSlow,edgeRightFast,edgeRightSlow,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
1,28,169,1,57,48,170,167,12,0,1400,0,63,67,0,0,4561,2,0,12,2.1340390099680002,248.9712178296,0.0,2.268,2.412,0,0,0.0,0.0
1,32,166,0,48,46,169,167,20,0,1960,0,76,72,0,0,4563,1,1,32,5.690770693248,348.55970496144,0.0,2.7359999999999998,2.5919999999999996,0,0,0.02,177.836584164
1,34,163,0,45,45,168,167,14,0,2000,0,78,71,0,0,4564,1,1,46,8.180482871544,355.673168328,0.0,2.808,2.5559999999999996,0,0,0.03,248.97121782959996
1,36,161,0,43,44,167,167,18,0,2000,0,66,59,0,0,4565,1,1,64,11.381541386496,355.673168328,0.0,2.376,2.1239999999999997,0,0,0.04,320.1058514952
0,40,159,0,42,44,165,167,19,0,2000,0,67,52,0,0,4566,0,0,83,14.760436485612,355.673168328,0.0,2.412,1.8719999999999999,0,0,0.05,337.8895099116
2,47,160,1,43,44,164,167,20,0,2000,0,59,53,0,0,4567,3,1,103,18.317168168892,355.673168328,0.0,2.1239999999999997,1.908,0,0,0.06,355.6731683280001
0,52,158,0,45,45,163,166,20,0,2000,0,58,55,0,0,4568,0,0,123,21.873899852172,355.673168328,0.0,2.0879999999999996,1.9799999999999998,0,0,0.07,355.6731683279996
1,60,164,1,48,46,163,166,19,0,2000,0,60,60,0,0,4569,2,0,142,25.252794951288,355.673168328,0.0,2.1599999999999997,2.1599999999999997,0,0,0.08,337.8895099116002
1,67,163,0,52,47,163,166,20,0,2000,0,55,59,0,0,4570,1,1,162,28.809526634568,355.673168328,0.0,1.9799999999999998,2.1239999999999997,0,0,0.09,355.67316832800043
0,70,161,0,56,48,163,166,21,0,2000,0,51,54,0,0,4571,0,0,183,32.544094902012,355.673168328,0.0,1.8359999999999999,1.944,0,0,0.1,373.4568267443994
3,74,160,0,60,50,162,166,21,0,2000,0,51,54,0,0,4572,3,3,204,36.278663169456,355.673168328,0.0,1.8359999999999999,1.944,0,0,0.11,373.4568267444006
2,74,158,1,63,52,161,166,21,0,2000,0,50,53,0,0,4573,3,1,225,40.0132314369,355.673168328,0.0,1.7999999999999998,1.908,0,0,0.12,373.4568267443999
1,75,148,1,65,53,158,165,21,0,2000,0,53,49,0,0,4574,2,0,246,43.747799704344,355.673168328,0.0,1.908,1.7639999999999998,0,0,0.13,373.4568267443994
1,77,144,1,67,55,155,164,22,0,2000,0,48,45,0,0,4575,2,0,268,47.660204555952,355.673168328,0.0,1.7279999999999998,1.6199999999999999,0,0,0.14,391.2404851607999
1,78,153,1,69,56,155,163,22,0,2000,0,47,44,0,0,4576,2,0,290,51.57260940756,355.673168328,0.0,1.692,1.5839999999999999,0,0,0.15,391.240485160801
1,79,157,1,71,57,155,163,21,0,2000,0,48,49,0,0,4577,2,0,311,55.307177675004,355.673168328,0.0,1.7279999999999998,1.7639999999999998,0,0,0.16,373.4568267443994
1,75,155,1,72,58,155,163,22,0,2000,0,42,46,0,0,4578,2,0,333,59.219582526612,355.673168328,0.0,1.5119999999999998,1.656,0,0,0.17,391.2404851607999
1,79,159,1,73,59,156,163,21,0,2000,0,47,46,0,0,4579,2,0,354,62.954150794056,355.673168328,0.0,1.692,1.656,0,0,0.18,373.4568267444004
0,77,158,0,74,60,156,163,22,0,2000,0,42,42,0,0,4580,0,0,376,66.866555645664,355.673168328,0.0,1.5119999999999998,1.5119999999999998,0,0,0.19,391.24048516079915
0,81,161,0,75,61,157,163,20,0,2000,0,51,47,0,0,4581,0,0,396,70.423287328944,355.673168328,0.0,1.8359999999999999,1.692,0,0,0.2,355.67316832800026
3,80,160,1,76,62,158,163,21,0,2000,0,47,43,0,0,4582,4,2,417,74.157855596388,355.673168328,0.0,1.692,1.5479999999999998,0,0,0.21,373.4568267444011
3,77,157,1,76,63,158,163,20,0,2000,0,48,49,0,0,4583,4,2,437,77.714587279668,355.673168328,0.0,1.7279999999999998,1.7639999999999998,0,0,0.22,355.67316832799884
1,77,154,1,76,64,157,162,21,0,2000,0,43,46,0,0,4584,2,0,458,81.449155547112,355.673168328,0.0,1.5479999999999998,1.656,0,0,0.23,373.4568267444001
2,79,155,0,77,65,157,162,20,0,2000,0,48,48,0,0,4585,2,2,478,85.005887230392,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.24,355.6731683280013
1,78,153,0,77,66,156,161,20,0,2000,0,50,46,0,0,4586,1,1,498,88.562618913672,355.673168328,0.0,1.7999999999999998,1.656,0,0,0.25,355.67316832799884
2,77,154,0,77,67,156,161,20,0,2000,0,49,46,0,0,4587,2,2,518,92.119350596952,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.26,355.67316832800026
3,78,153,0,77,68,155,161,20,0,2000,0,48,48,0,0,4588,3,3,538,95.676082280232,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.27,355.67316832799884
1,80,153,1,78,69,155,161,20,0,2000,0,46,50,0,0,4589,2,0,558,99.232813963512,355.673168328,0.0,1.656,1.7999999999999998,0,0,0.28,355.67316832800026
1,80,153,1,78,70,155,161,20,0,2000,0,48,48,0,0,4590,2,0,578,102.789545646792,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.29,355.67316832800225
0,80,150,1,78,71,154,160,20,0,2000,0,48,48,0,0,4591,1,-1,598,106.346277330072,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.3,355.67316832799884
2,84,152,1,79,72,154,160,20,0,2000,0,50,46,0,0,4592,3,1,618,109.903009013352,355.673168328,0.0,1.7999999999999998,1.656,0,0,0.31,355.67316832800026
1,82,150,1,80,73,153,159,20,0,2000,0,51,44,0,0,4593,2,0,638,113.459740696632,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0,0.32,355.67316832799884
2,81,148,1,80,74,152,158,20,0,2000,0,51,44,0,0,4594,3,1,658,117.016472379912,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0,0.33,355.67316832800026
2,84,150,1,81,75,152,158,20,0,2000,0,49,46,0,0,4595,3,1,678,120.573204063192,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.34,355.67316832799884
2,82,149,1,81,75,151,157,20,0,2000,0,48,48,0,0,4596,3,1,698,124.129935746472,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.35,355.67316832800225
1,82,150,1,81,75,151,157,20,0,2000,0,48,48,0,0,4597,2,0,718,127.686667429752,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.36,355.67316832800026
2,80,150,1,81,75,151,157,20,0,2000,0,48,48,0,0,4598,3,1,738,131.243399113032,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0,0.37,355.67316832800026
2,81,149,1,81,75,151,157,21,0,2000,0,44,44,0,0,4599,3,1,759,134.977967380476,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0,0.38,373.45682674439865
1,79,148,1,81,75,150,156,20,0,2000,0,47,47,0,0,4600,2,0,779,138.534699063756,355.673168328,0.0,1.692,1.692,0,0,0.39,355.67316832799884
2,80,149,1,81,75,150,156,20,0,2000,0,45,49,0,0,4601,3,1,799,142.091430747036,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0,0.4,355.67316832799884
2,84,152,1,82,76,150,156,20,0,2000,0,48,47,0,0,4602,3,1,819,145.648162430316,355.673168328,0.0,1.7279999999999998,1.692,0,0,0.41,355.67316832800367
2,82,148,1,82,76,150,156,20,0,2000,0,47,47,0,0,4603,3,1,839,149.204894113596,355.673168328,0.0,1.692,1.692,0,0,0.42,355.67316832799884
4,83,147,1,82,76,149,155,20,0,2000,0,49,45,0,0,4604,5,3,859,152.761625796876,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.43,355.67316832799884
2,83,146,1,82,76,148,154,20,0,2000,0,49,46,0,0,4605,3,1,879,156.318357480156,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.44,355.6731683280017
1,83,145,0,82,76,147,153,20,0,2000,0,49,46,0,0,4606,1,1,899,159.875089163436,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.45,355.67316832799884
3,81,142,1,82,76,146,152,20,0,2000,0,47,48,0,0,4607,4,2,919,163.431820846716,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.46,355.67316832799884
2,85,147,1,83,77,146,152,20,0,2000,0,47,47,0,0,4608,3,1,939,166.988552529996,355.673168328,0.0,1.692,1.692,0,0,0.47,355.67316832800367
3,84,141,1,83,77,145,151,20,0,2000,0,47,47,0,0,4609,4,2,959,170.545284213276,355.673168328,0.0,1.692,1.692,0,0,0.48,355.67316832799884
2,84,143,1,83,77,145,151,20,0,2000,0,47,47,0,0,4610,3,1,979,174.102015896556,355.673168328,0.0,1.692,1.692,0,0,0.49,355.67316832799884
2,82,139,0,83,77,144,150,20,0,2000,0,47,47,0,0,4611,2,2,999,177.658747579836,355.673168328,0.0,1.692,1.692,0,0,0.5,355.67316832799884
1,84,139,0,83,77,143,149,20,0,2000,0,47,47,0,0,4612,1,1,1019,181.215479263116,355.673168328,0.0,1.692,1.692,0,0,0.51,355.6731683280017
2,86,140,1,84,78,142,148,20,0,2000,0,49,45,0,0,4613,3,1,1039,184.772210946396,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.52,355.67316832799884
3,85,138,0,84,78,141,147,20,0,2000,0,49,46,0,0,4614,3,3,1059,188.328942629676,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.53,355.67316832799884
3,83,137,0,84,78,140,146,21,0,2000,0,45,42,0,0,4615,3,3,1080,192.06351089712,355.673168328,0.0,1.6199999999999999,1.5119999999999998,0,0,0.54,373.4568267444015
2,85,138,1,84,78,140,146,19,0,2000,0,50,51,0,0,4616,3,1,1099,195.442405996236,355.673168328,0.0,1.7999999999999998,1.8359999999999999,0,0,0.55,337.8895099115991
4,83,139,2,84,78,140,146,20,0,2000,0,49,45,0,0,4617,6,2,1119,198.999137679516,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.56,355.67316832799884
2,81,137,1,83,78,139,145,20,0,2000,0,47,48,0,0,4618,3,1,1139,202.555869362796,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.57,355.6731683280028
2,75,132,1,81,78,138,144,20,0,2000,0,47,47,0,0,4619,3,1,1159,206.112601046076,355.673168328,0.0,1.692,1.692,0,0,0.58,355.6731683280017
1,63,136,1,77,77,138,144,20,0,2000,0,47,47,0,0,4620,2,0,1179,209.669332729356,355.673168328,0.0,1.692,1.692,0,0,0.59,355.67316832799884
2,46,139,1,71,75,138,144,20,0,2000,0,49,45,0,0,4621,3,1,1199,213.226064412636,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.6,355.67316832799884
1,26,148,1,62,72,140,144,20,0,2000,0,49,46,0,0,4622,2,0,1219,216.782796095916,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.61,355.6731683280017
1,13,147,1,52,68,141,144,20,0,2000,0,49,46,0,0,4623,2,0,1239,220.339527779196,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.62,355.67316832799884
1,7,147,0,43,64,142,144,20,0,2000,0,49,46,0,0,4624,1,1,1259,223.896259462476,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.63,355.67316832799884
3,6,147,0,36,60,143,144,20,0,2000,0,47,48,0,0,4625,3,3,1279,227.452991145756,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.64,355.67316832799884
1,4,145,1,30,57,143,144,20,0,2000,0,47,47,0,0,4626,2,0,1299,231.009722829036,355.673168328,0.0,1.692,1.692,0,0,0.65,355.6731683280017
1,2,148,1,24,54,144,144,20,0,2000,0,47,47,0,0,4627,2,0,1319,234.566454512316,355.673168328,0.0,1.692,1.692,0,0,0.66,355.67316832799884
2,2,146,0,20,51,144,144,20,0,2000,0,49,45,0,0,4628,2,2,1339,238.123186195596,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.67,355.67316832799884
1,1,144,1,16,48,144,144,20,0,2000,0,47,48,0,0,4629,2,0,1359,241.679917878876,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.68,355.6731683280017
1,2,144,1,13,45,144,144,20,0,2000,0,47,47,0,0,4630,2,0,1379,245.236649562156,355.673168328,0.0,1.692,1.692,0,0,0.69,355.6731683280028
1,1,143,2,11,42,144,144,20,0,2000,0,47,47,0,0,4631,3,-1,1399,248.793381245436,355.673168328,0.0,1.692,1.692,0,0,0.7,355.67316832799884
0,2,146,1,9,40,144,144,20,0,2000,0,47,47,0,0,4632,1,-1,1419,252.350112928716,355.673168328,0.0,1.692,1.692,0,0,0.71,355.67316832799884
1,1,144,1,7,38,144,144,20,0,2000,0,49,45,0,0,4633,2,0,1439,255.906844611996,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.72,355.6731683280017
2,2,142,1,6,36,144,144,20,0,2000,0,47,48,0,0,4634,3,1,1459,259.463576295276,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.73,355.6731683280017
1,0,142,1,5,34,144,144,20,0,2000,0,47,47,0,0,4635,2,0,1479,263.020307978556,355.673168328,0.0,1.692,1.692,0,0,0.74,355.673168327996
2,1,142,1,4,32,144,144,20,0,2000,0,47,47,0,0,4636,3,1,1499,266.577039661836,355.673168328,0.0,1.692,1.692,0,0,0.75,355.6731683280017
1,1,142,1,3,30,144,144,20,0,2000,0,49,45,0,0,4637,2,0,1519,270.133771345116,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.76,355.673168327996
1,1,140,1,3,28,143,144,19,0,2000,0,51,51,0,0,4638,2,0,1538,273.512666444232,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0,0.77,337.88950991160476
2,1,143,1,3,26,143,144,21,0,2000,0,44,44,0,0,4639,3,1,1559,277.247234711676,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0,0.78,373.45682674439865
3,2,140,0,3,25,142,144,20,0,2000,0,47,47,0,0,4640,3,3,1579,280.803966394956,355.673168328,0.0,1.692,1.692,0,0,0.79,355.673168327996
2,1,138,1,3,24,141,144,20,0,2000,0,47,47,0,0,4641,3,1,1599,284.360698078236,355.673168328,0.0,1.692,1.692,0,0,0.8,355.6731683280017
3,1,136,1,3,23,140,144,20,0,2000,0,47,47,0,0,4642,4,2,1619,287.917429761516,355.673168328,0.0,1.692,1.692,0,0,0.81,355.6731683280017
2,1,136,1,3,22,139,144,20,0,2000,0,51,43,0,0,4643,3,1,1639,291.474161444796,355.673168328,0.0,1.8359999999999999,1.5479999999999998,0,0,0.82,355.673168328
1,1,134,1,3,21,138,143,20,0,2000,0,49,46,0,0,4644,2,0,1659,295.030893128076,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.83,355.6731683280017
1,0,132,1,2,20,137,142,20,0,2000,0,47,48,0,0,4645,2,0,1679,298.587624811356,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.84,355.6731683280017
2,1,137,0,2,19,137,142,20,0,2000,0,47,47,0,0,4646,2,2,1699,302.144356494636,355.673168328,0.0,1.692,1.692,0,0,0.85,355.673168327996
0,1,136,0,2,18,137,142,20,0,2000,0,49,45,0,0,4647,0,0,1719,305.701088177916,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.86,355.6731683280017
1,1,134,2,2,17,136,142,21,0,2000,0,45,42,0,0,4648,3,-1,1740,309.43565644536,355.673168328,0.0,1.6199999999999999,1.5119999999999998,0,0,0.87,373.45682674439865
1,3,136,0,2,16,136,142,19,0,2000,0,50,51,0,0,4649,1,1,1759,312.814551544476,355.673168328,0.0,1.7999999999999998,1.8359999999999999,0,0,0.88,337.8895099115991
1,1,134,1,2,15,136,142,20,0,2000,0,47,47,0,0,4650,2,0,1779,316.371283227756,355.673168328,0.0,1.692,1.692,0,0,0.89,355.6731683280017
2,1,135,1,2,14,136,142,20,0,2000,0,49,45,0,0,4651,3,1,1799,319.928014911036,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.9,355.673168327996
2,0,136,1,2,13,136,142,20,0,2000,0,49,46,0,0,4652,3,1,1819,323.484746594316,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.91,355.6731683280017
1,0,136,1,2,12,136,142,20,0,2000,0,49,46,0,0,4653,2,0,1839,327.041478277596,355.673168328,0.0,1.7639999999999998,1.656,0,0,0.92,355.6731683280017
2,1,135,1,2,11,136,142,20,0,2000,0,47,48,0,0,4654,3,1,1859,330.598209960876,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.93,355.673168327996
1,1,135,1,2,10,136,142,20,0,2000,0,47,47,0,0,4655,2,0,1879,334.154941644156,355.673168328,0.0,1.692,1.692,0,0,0.94,355.67316832800566
1,1,133,2,2,9,135,141,20,0,2000,0,49,45,0,0,4656,3,-1,1899,337.711673327436,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,0.95,355.6731683280017
3,0,136,0,2,8,135,141,20,0,2000,0,47,48,0,0,4657,3,3,1919,341.268405010716,355.673168328,0.0,1.692,1.7279999999999998,0,0,0.96,355.673168327996
2,0,137,1,2,8,135,141,20,0,2000,0,47,47,0,0,4658,3,1,1939,344.825136693996,355.673168328,0.0,1.692,1.692,0,0,0.97,355.6731683280017
1,1,137,1,2,8,135,141,20,0,2000,0,45,49,0,0,4659,2,0,1959,348.381868377276,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0,0.98,355.6731683280017
2,0,132,0,2,8,134,140,20,0,2000,0,48,47,0,0,4660,2,2,1979,351.938600060556,355.673168328,0.0,1.7279999999999998,1.692,0,0,0.99,355.673168327996
3,2,134,1,2,8,134,140,20,0,2000,0,47,47,0,0,4661,4,2,1999,355.495331743836,355.673168328,0.0,1.692,1.692,0,0,1.0,355.6731683280017
2,1,132,1,2,8,134,140,20,0,2000,0,49,45,0,0,4662,3,1,2019,359.052063427116,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,1.01,355.6731683280017
3,1,130,0,2,8,133,139,20,0,2000,0,49,46,0,0,4663,3,3,2039,362.608795110396,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.02,355.673168327996
2,2,127,1,2,8,132,138,20,0,2000,0,49,46,0,0,4664,3,1,2059,366.165526793676,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.03,355.6731683280017
2,5,129,1,3,8,131,137,20,0,2000,0,49,46,0,0,4665,3,1,2079,369.722258476956,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.04,355.673168327996
2,15,125,1,5,8,130,136,20,0,2000,0,49,46,0,0,4666,3,1,2099,373.278990160236,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.05,355.6731683280017
3,30,127,1,10,9,129,135,20,0,2000,0,47,48,0,0,4667,4,2,2119,376.835721843516,355.673168328,0.0,1.692,1.7279999999999998,0,0,1.06,355.6731683280017
2,53,128,1,19,12,129,135,20,0,2000,0,45,49,0,0,4668,3,1,2139,380.392453526796,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0,1.07,355.673168327996
3,60,123,2,27,15,128,134,20,0,2000,0,46,49,0,0,4669,5,1,2159,383.949185210076,355.673168328,0.0,1.656,1.7639999999999998,0,0,1.08,355.6731683280017
2,73,120,1,36,19,126,133,20,0,2000,0,48,47,0,0,4670,3,1,2179,387.505916893356,355.673168328,0.0,1.7279999999999998,1.692,0,0,1.09,355.6731683280017
1,81,114,1,45,23,124,132,20,0,2000,0,49,45,0,0,4671,2,0,2199,391.062648576636,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,1.1,355.673168327996
2,79,108,0,52,27,121,131,20,0,2000,0,49,46,0,0,4672,2,2,2219,394.619380259916,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.11,355.6731683280017
4,84,112,1,58,31,119,130,20,0,2000,0,49,46,0,0,4673,5,3,2239,398.176111943196,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.12,355.6731683280017
2,87,116,2,64,35,118,129,20,0,2000,0,49,46,0,0,4674,4,0,2259,401.732843626476,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.13,355.6731683280039
1,92,113,1,70,39,117,128,21,0,2000,0,45,42,0,0,4675,2,0,2280,405.46741189392,355.673168328,0.0,1.6199999999999999,1.5119999999999998,0,0,1.14,373.45682674439865
1,94,117,1,75,42,117,127,20,0,2000,0,48,45,0,0,4676,2,0,2300,409.0241435772,355.673168328,0.0,1.7279999999999998,1.6199999999999999,0,0,1.15,355.6731683280017
4,95,121,1,79,45,118,127,20,0,2000,0,48,45,0,0,4677,5,3,2320,412.58087526048,355.673168328,0.0,1.7279999999999998,1.6199999999999999,0,0,1.16,355.6731683280017
2,96,122,2,82,48,119,127,19,0,2000,0,50,51,0,0,4678,4,0,2339,415.959770359596,355.673168328,0.0,1.7999999999999998,1.8359999999999999,0,0,1.17,337.8895099115991
2,96,121,1,85,51,119,127,21,0,2000,0,43,43,0,0,4679,3,1,2360,419.69433862704,355.673168328,0.0,1.5479999999999998,1.5479999999999998,0,0,1.18,373.45682674439865
2,95,119,1,87,54,119,127,20,0,2000,0,47,47,0,0,4680,3,1,2380,423.25107031032,355.673168328,0.0,1.692,1.692,0,0,1.19,355.6731683280017
4,94,118,2,88,57,119,126,19,0,2000,0,51,51,0,0,4681,6,2,2399,426.629965409436,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0,1.2,337.8895099115991
2,97,123,1,90,60,120,126,21,0,2000,0,43,43,0,0,4682,3,1,2420,430.36453367688,355.673168328,0.0,1.5479999999999998,1.5479999999999998,0,0,1.21,373.45682674439865
4,95,119,2,91,62,120,126,20,0,2000,0,47,47,0,0,4683,6,2,2440,433.92126536016,355.673168328,0.0,1.692,1.692,0,0,1.22,355.6731683280017
2,96,121,2,92,64,120,126,19,0,2000,0,51,51,0,0,4684,4,0,2459,437.300160459276,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0,1.23,337.8895099115991
2,96,117,2,93,66,119,125,20,0,2000,0,49,45,0,0,4685,4,0,2479,440.856892142556,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,1.24,355.673168327996
1,96,117,1,94,68,119,125,21,0,2000,0,45,42,0,0,4686,2,0,2500,444.59146041,355.673168328,0.0,1.6199999999999999,1.5119999999999998,0,0,1.25,373.45682674440434
2,95,116,1,94,70,118,124,19,0,2000,0,50,51,0,0,4687,3,1,2519,447.970355509116,355.673168328,0.0,1.7999999999999998,1.8359999999999999,0,0,1.26,337.8895099115991
3,96,118,1,94,72,118,124,20,0,2000,0,49,45,0,0,4688,4,2,2539,451.527087192396,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,1.27,355.673168327996
1,95,115,2,94,73,117,123,20,0,2000,0,49,46,0,0,4689,3,-1,2559,455.083818875676,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.28,355.6731683280017
4,96,115,1,94,74,117,123,20,0,2000,0,47,48,0,0,4690,5,3,2579,458.640550558956,355.673168328,0.0,1.692,1.7279999999999998,0,0,1.29,355.6731683280017
3,97,117,1,95,75,117,123,20,0,2000,0,45,49,0,0,4691,4,2,2599,462.197282242236,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0,1.3,355.673168327996
2,96,114,1,95,76,116,122,20,0,2000,0,46,49,0,0,4692,3,1,2619,465.754013925516,355.673168328,0.0,1.656,1.7639999999999998,0,0,1.31,355.6731683280017
4,96,113,2,95,77,115,121,20,0,2000,0,48,47,0,0,4693,6,2,2639,469.310745608796,355.673168328,0.0,1.7279999999999998,1.692,0,0,1.32,355.6731683280017
4,100,116,2,96,78,115,121,20,0,2000,0,49,45,0,0,4694,6,2,2659,472.867477292076,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0,1.33,355.673168327996
3,102,115,1,97,80,115,121,20,0,2000,0,49,46,0,0,4695,4,2,2679,476.424208975356,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.34,355.6731683280017
3,101,112,1,98,81,114,120,19,0,2000,0,51,51,0,0,4696,4,2,2698,479.803104074472,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0,1.35,337.8895099115991
3,102,112,2,99,82,114,120,20,0,2000,0,50,46,0,0,4697,5,1,2718,483.359835757752,355.673168328,0.0,1.7999999999999998,1.656,0,0,1.36,355.6731683280017
4,100,109,2,99,83,113,119,20,0,2000,0,49,46,0,0,4698,6,2,2738,486.916567441032,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.37,355.673168327996
2,102,108,2,100,84,112,118,20,0,2000,0,49,46,0,0,4699,4,0,2758,490.473299124312,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.38,355.6731683280096
3,101,106,2,100,85,111,117,21,0,2000,0,46,42,0,0,4700,5,1,2779,494.207867391756,355.673168328,0.0,1.656,1.5119999999999998,0,0,1.39,373.45682674439865
3,102,108,2,100,86,110,116,20,0,2000,0,49,46,0,0,4701,5,1,2799,497.764599075036,355.673168328,0.0,1.7639999999999998,1.656,0,0,1.4,355.6731683280017
3,105,109,2,101,87,110,116,20,0,2000,0,47,48,0,0,4702,5,1,2819,501.321330758316,355.673168328,0.0,1.692,1.7279999999999998,0,0,1.41,355.673168327996
1,101,108,2,101,88,110,116,20,0,2000,0,47,47,0,0,4703,3,-1,2839,504.878062441596,355.673168328,0.0,1.692,1.692,0,0,1.42,355.6731683280017
